KeyTime,ResistValue,VoltValue,TempValue
2020-11-16 22:17:12,0.426,4.57,-20.0
2020-11-17 10:16:48,0.427,4.56,-20.0
2020-11-17 22:16:18,0.428,4.57,-20.0
2020-11-18 10:15:44,0.426,4.56,-20.0
2020-11-18 22:15:07,0.428,4.57,-20.0
2020-11-19 10:14:38,0.431,4.57,-20.0
2020-11-19 22:14:04,0.422,4.57,-20.0
2020-11-20 10:13:30,0.423,4.56,-20.0
2020-11-20 22:12:51,0.421,4.56,-20.0
2020-11-21 10:12:12,0.422,4.57,-20.0
2020-11-21 22:11:42,0.423,4.57,-20.0
2020-11-22 10:11:07,0.424,4.58,-20.0
2020-11-22 22:10:39,0.425,4.56,-20.0
2020-11-23 10:10:03,0.425,4.56,-20.0
2020-11-23 22:09:29,0.426,4.57,-20.0
2020-11-24 10:08:57,0.422,4.56,-20.0
2020-11-24 22:08:22,0.421,4.59,-20.0
2020-11-25 10:07:55,0.422,4.57,-20.0
2020-11-25 22:07:27,0.424,4.57,-20.0
2020-11-26 10:06:49,0.422,4.57,-20.0
2020-11-26 22:06:14,0.423,4.57,-20.0
2020-11-27 10:05:33,0.425,4.55,-20.0
2020-11-27 22:05:00,0.425,4.57,-20.0
2020-11-28 10:04:24,0.424,4.57,-20.0
2020-11-28 22:03:58,0.421,4.58,-20.0
2020-11-29 10:03:27,0.422,4.58,-20.0
2020-11-29 22:03:00,0.423,4.57,-20.0
2020-11-30 10:02:35,0.423,4.58,-20.0
2020-11-30 22:01:58,0.427,4.58,-20.0
2020-12-01 10:01:27,0.427,4.57,-20.0
2020-12-01 22:01:03,0.427,4.58,-20.0
2020-12-02 10:00:23,0.427,4.58,-20.0
2020-12-02 21:59:50,0.426,4.57,-20.0
2020-12-03 09:59:13,0.427,4.57,-20.0
2020-12-03 21:58:44,0.427,4.58,-20.0
2020-12-04 09:58:09,0.429,4.58,-20.0
2020-12-04 21:57:32,0.428,4.59,-20.0
2020-12-05 09:57:01,0.428,4.58,-20.0
2020-12-05 21:56:41,0.428,4.57,-20.0
2020-12-06 09:56:07,0.43,4.57,-20.0
2020-12-06 21:55:40,0.431,4.59,-20.0
2020-12-07 09:55:05,0.433,4.58,-20.0
2020-12-07 21:54:45,0.433,4.59,-20.0
2020-12-08 09:54:10,0.43,4.58,-20.0
2020-12-08 21:53:44,0.428,4.58,-20.0
2020-12-09 09:53:19,0.43,4.57,-20.0
2020-12-09 21:52:42,0.431,4.57,-20.0
2020-12-10 09:52:22,0.43,4.58,-20.0
2020-12-10 21:51:37,0.431,4.59,-20.0
2020-12-11 09:51:06,0.43,4.57,-20.0
2020-12-11 21:50:40,0.43,4.58,-20.0
2020-12-12 09:50:10,0.43,4.58,-20.0
2020-12-12 21:49:39,0.429,4.58,-20.0
2020-12-13 09:49:13,0.425,4.57,-20.0
